2016-07-06 20:13:22, Cup, 4.0, max cocktail volume, 1.8, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:14:26, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.40,0.00,0.80,0.00,0.00,0.00,0.40,0.20
2016-07-06 20:15:28, Hurricane,0.90,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.45,0.00,0.00,0.00
2016-07-06 20:17:55, Checksum,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2016-07-06 20:19:34, Calibrated,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-07-06 20:19:48, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:37:52, Starting up.
2016-07-06 20:37:54, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:38:10, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:39:27, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:39:57, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:40:46, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:41:34, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:41:51, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:45:27, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:45:48, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:46:28, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:46:49, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:47:44, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:48:03, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:48:35, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:50:25, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:50:58, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:51:14, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:52:42, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:53:07, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 20:56:10, Starting up.
2016-07-06 20:56:13, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:56:27, Starting up.
2016-07-06 20:56:29, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:56:38, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 21:03:49, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 21:04:13, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 21:09:21, Starting up.
2016-07-06 21:09:22, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 21:10:06, Hawaiian Eye,0.00,0.07,0.15,0.00,0.00,0.07,0.00,0.07,0.00,0.07,0.00,0.00
2016-07-06 21:10:50, Starting up.
2016-07-06 21:10:51, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 21:11:16, Hawaiian Eye,0.00,0.07,0.15,0.00,0.00,0.07,0.00,0.07,0.00,0.07,0.00,0.00
2016-07-06 21:11:35, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 21:12:26, Outrigger,0.00,0.00,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-07-06 21:13:59, Outrigger,0.00,0.00,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-07-06 21:14:37, Outrigger,0.00,0.00,0.22,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
